"locality","i","j","time","variable","long_name","units","value"
"Meishan",29,24,9.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0470504760742188
"Meishan",29,24,19.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0438482910394669
"Meishan",29,24,49.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0419668480753899
"Meishan",29,24,99.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0410690493881702
"Meishan",29,24,199.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0394232384860516
"Meishan",29,24,499.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0378582552075386
"Meishan",29,24,999.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0361787639558315
"Meishan",29,24,1999.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0356538407504559
"Meishan",29,24,4999.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.0361320562660694
"Meishan",29,24,9999.5,"eco2D_Plankton_C_010","C Biomass - Popn. #010 (1.90 micron zooplankton)","mmol C m^-3",0.036174587905407
"Meishan",29,24,0.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.241453468799591
"Meishan",29,24,1.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.160490602254868
"Meishan",29,24,4.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.121576420962811
"Meishan",29,24,9.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.103855215013027
"Meishan",29,24,19.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0925617069005966
"Meishan",29,24,49.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0860425904393196
"Meishan",29,24,99.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0836565345525742
"Meishan",29,24,199.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0811451226472855
"Meishan",29,24,499.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0795183032751083
"Meishan",29,24,999.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0781477838754654
"Meishan",29,24,1999.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0776596888899803
"Meishan",29,24,4999.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0784731432795525
"Meishan",29,24,9999.5,"eco2D_Plankton_C_011","C Biomass - Popn. #011 (6.00 micron zooplankton)","mmol C m^-3",0.0785401239991188
"Meishan",29,24,0.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.426530450582504
"Meishan",29,24,1.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.270962744951248
"Meishan",29,24,4.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.186876907944679
"Meishan",29,24,9.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.154480427503586
"Meishan",29,24,19.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.135909825563431
"Meishan",29,24,49.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.124433867633343
"Meishan",29,24,99.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.120544627308846
"Meishan",29,24,199.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.117264717817307
"Meishan",29,24,499.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.116635635495186
"Meishan",29,24,999.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.117884285748005
"Meishan",29,24,1999.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.118333704769611
"Meishan",29,24,4999.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.118770226836205
"Meishan",29,24,9999.5,"eco2D_Plankton_C_012","C Biomass - Popn. #012 (19.00 micron zooplankton)","mmol C m^-3",0.118798404932022
"Meishan",29,24,0.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.562611162662506
"Meishan",29,24,1.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.353317260742188
"Meishan",29,24,4.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.233793765306473
"Meishan",29,24,9.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.192617550492287
"Meishan",29,24,19.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.178554147481918
"Meishan",29,24,49.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.167839154601097
"Meishan",29,24,99.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.161259457468987
"Meishan",29,24,199.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.153804823756218
"Meishan",29,24,499.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.151764199137688
"Meishan",29,24,999.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.154831141233444
"Meishan",29,24,1999.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.156472787261009
"Meishan",29,24,4999.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.156276986002922
"Meishan",29,24,9999.5,"eco2D_Plankton_C_013","C Biomass - Popn. #013 (60.00 micron zooplankton)","mmol C m^-3",0.156251400709152
"Meishan",29,24,0.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.657931387424469
"Meishan",29,24,1.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.399781554937363
"Meishan",29,24,4.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.284462720155716
"Meishan",29,24,9.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.228607356548309
"Meishan",29,24,19.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.228127658367157
"Meishan",29,24,49.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.225129514932632
"Meishan",29,24,99.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.208869084715843
"Meishan",29,24,199.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.172774687409401
"Meishan",29,24,499.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.1412183791399
"Meishan",29,24,999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.110303670167923
"Meishan",29,24,1999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.101367175579071
"Meishan",29,24,4999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.109530702233315
"Meishan",29,24,9999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.110271327197552
"Meishan",29,24,0.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.777818441390991
"Meishan",29,24,1.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.451143383979797
"Meishan",29,24,4.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.34761255979538
"Meishan",29,24,9.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.175206422805786
"Meishan",29,24,19.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.0637161284685135
"Meishan",29,24,49.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",2.61098143106153e-10
"Meishan",29,24,99.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",2.14119361130471e-10
"Meishan",29,24,199.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",1.3617794392129e-10
"Meishan",29,24,499.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",1.00571960481854e-10
"Meishan",29,24,999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",7.91118143217417e-11
"Meishan",29,24,1999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",7.46362832648728e-11
"Meishan",29,24,4999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",7.83232020906688e-11
"Meishan",29,24,9999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",7.86808326824762e-11
"Meishan",29,24,0.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.853145897388458
"Meishan",29,24,1.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.424693584442139
"Meishan",29,24,4.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.0265041701495647
"Meishan",29,24,9.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",8.75202826877697e-11
"Meishan",29,24,19.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",5.70842366431901e-11
"Meishan",29,24,49.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",4.28703635091399e-11
"Meishan",29,24,99.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",3.97904070803534e-11
"Meishan",29,24,199.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",3.1012838130895e-11
"Meishan",29,24,499.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",2.46057618724649e-11
"Meishan",29,24,999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",1.97282103847618e-11
"Meishan",29,24,1999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",1.85875325547924e-11
"Meishan",29,24,4999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",1.95384160239787e-11
"Meishan",29,24,9999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",1.96296694177089e-11
"Meishan",29,24,0.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",5.98455095291138
"Meishan",29,24,1.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",3.14265251159668
"Meishan",29,24,4.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.88816606998444
"Meishan",29,24,9.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.38501501083374
"Meishan",29,24,19.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.15902924537659
"Meishan",29,24,49.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.02732181549072
"Meishan",29,24,99.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",0.98260372877121
"Meishan",29,24,199.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",0.918887674808502
"Meishan",29,24,499.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",0.876397013664246
"Meishan",29,24,999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",0.845712125301361
"Meishan",29,24,1999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",0.837650716304779
"Meishan",29,24,4999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",0.851060450077057
"Meishan",29,24,9999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",0.85217559337616
"Meishan",29,24,0.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",1.32490420341492
"Meishan",29,24,1.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.541141092777252
"Meishan",29,24,4.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.247501447796822
"Meishan",29,24,9.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.14509804546833
"Meishan",29,24,19.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.106456704437733
"Meishan",29,24,49.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.0832896679639816
"Meishan",29,24,99.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.078664243221283
"Meishan",29,24,199.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.0695808380842209
"Meishan",29,24,499.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.065290704369545
"Meishan",29,24,999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.0634108930826187
"Meishan",29,24,1999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.0632442906498909
"Meishan",29,24,4999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.0643159598112106
"Meishan",29,24,9999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.0644116774201393
"Meishan",29,24,0.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000330608309013769
"Meishan",29,24,1.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000427877210313454
"Meishan",29,24,4.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.00053725513862446
"Meishan",29,24,9.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000595675490330905
"Meishan",29,24,19.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000615898810792714
"Meishan",29,24,49.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000623025349341333
"Meishan",29,24,99.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000616677512880415
"Meishan",29,24,199.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000623414700385183
"Meishan",29,24,499.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000636851065792143
"Meishan",29,24,999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000653354218229651
"Meishan",29,24,1999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000656507618259639
"Meishan",29,24,4999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000656810821965337
"Meishan",29,24,9999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000656786491163075
"Meishan",29,24,0.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.984128475189209
"Meishan",29,24,1.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.975879490375519
"Meishan",29,24,4.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.950256526470184
"Meishan",29,24,9.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.908536553382874
"Meishan",29,24,19.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.873349547386169
"Meishan",29,24,49.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.842473268508911
"Meishan",29,24,99.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.825341761112213
"Meishan",29,24,199.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.806670844554901
"Meishan",29,24,499.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.799108862876892
"Meishan",29,24,999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.799278676509857
"Meishan",29,24,1999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.799921631813049
"Meishan",29,24,4999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.804054975509644
"Meishan",29,24,9999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.80436247587204
"Meishan",29,24,0.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00206461199559271
"Meishan",29,24,1.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00164524640422314
"Meishan",29,24,4.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00116825487930328
"Meishan",29,24,9.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000861046370118856
"Meishan",29,24,19.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000710895168595016
"Meishan",29,24,49.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000627393543254584
"Meishan",29,24,99.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000586607027798891
"Meishan",29,24,199.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000562857778277248
"Meishan",29,24,499.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000563113659154624
"Meishan",29,24,999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000575804500840604
"Meishan",29,24,1999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000579281302634627
"Meishan",29,24,4999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000587375310715288
"Meishan",29,24,9999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000587947608437389
"Meishan",29,24,0.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.917382776737213
"Meishan",29,24,1.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.815351486206055
"Meishan",29,24,4.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.612478196620941
"Meishan",29,24,9.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.423311322927475
"Meishan",29,24,19.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.32396337389946
"Meishan",29,24,49.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.257159113883972
"Meishan",29,24,99.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.231056228280067
"Meishan",29,24,199.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.197809845209122
"Meishan",29,24,499.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.182002425193787
"Meishan",29,24,999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.177127361297607
"Meishan",29,24,1999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.177038535475731
"Meishan",29,24,4999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.182723209261894
"Meishan",29,24,9999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.18316987156868
"Meishan",29,24,0.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00499242590740323
"Meishan",29,24,1.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00168337568175048
"Meishan",29,24,4.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000821265683043748
"Meishan",29,24,9.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000525236362591386
"Meishan",29,24,19.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000411465385695919
"Meishan",29,24,49.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000351552705978975
"Meishan",29,24,99.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000329032976878807
"Meishan",29,24,199.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000307175272610039
"Meishan",29,24,499.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000296666170470417
"Meishan",29,24,999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000292317185085267
"Meishan",29,24,1999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000291434087557718
"Meishan",29,24,4999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000296888552838936
"Meishan",29,24,9999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000297330261673778
"Meishan",29,24,0.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.716827690601349
"Meishan",29,24,1.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.388312757015228
"Meishan",29,24,4.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.189839497208595
"Meishan",29,24,9.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0696811601519585
"Meishan",29,24,19.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0361333787441254
"Meishan",29,24,49.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0186443701386452
"Meishan",29,24,99.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0194536708295345
"Meishan",29,24,199.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0151491751894355
"Meishan",29,24,499.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0146251078695059
"Meishan",29,24,999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0158715415745974
"Meishan",29,24,1999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0166716556996107
"Meishan",29,24,4999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0161717291921377
"Meishan",29,24,9999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0161456316709518
