net_id,net_type,stage,species_id,original_id,trophic_level,trophic_class,biomass,bodysize,metabolism,t_val,community
10,down_niche_nestedbm,creation,37,37,1.9999999999999998,intermediate,0.39892673246698096,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche_nestedbm,creation,38,38,2.0,intermediate,0.35316651833294543,10.0,0.1765751761097696,5000,turkiye
10,down_niche_nestedbm,creation,39,39,2.0,intermediate,0.04355837432628762,10.0,0.1765751761097696,5000,turkiye
10,down_niche_nestedbm,creation,40,40,1.9999999999999998,top,0.19701959054047113,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche_nestedbm,creation,41,41,2.0,intermediate,0.6442038463493353,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,1,1,3.0,top,0.3740644728336022,100.0,0.09929551852928711,5000,turkiye
10,down_niche,creation,2,2,3.1196172248803817,top,0.2659684708356459,131.7095375475114,0.0926883907120944,5000,turkiye
10,down_niche,creation,3,3,3.206937799043063,top,0.6287052625046249,161.0414970203222,0.08814449588785815,5000,turkiye
10,down_niche,creation,4,4,3.0000000000000018,intermediate,0.1964202284404548,100.00000000000041,0.09929551852928702,5000,turkiye
10,down_niche,creation,5,5,3.0000000000000004,top,0.08195321715802784,100.0000000000001,0.09929551852928709,5000,turkiye
10,down_niche,creation,6,6,1.9999999999999996,top,0.3909714125083864,9.99999999999999,0.17657517610976964,5000,turkiye
10,down_niche,creation,7,7,1.9999999999999998,intermediate,0.9922339265638694,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,8,8,2.0000000000000004,top,0.0430468557880237,10.00000000000001,0.17657517610976958,5000,turkiye
10,down_niche,creation,9,9,1.9999999999999998,intermediate,0.6897488059041246,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,10,10,1.9999999999999998,intermediate,0.21797373744923787,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,11,11,1.9999999999999996,intermediate,0.2238637655452671,9.99999999999999,0.17657517610976964,5000,turkiye
10,down_niche,creation,12,12,1.9999999999999998,intermediate,0.9082892484618906,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,13,13,1.9999999999999998,top,0.8358392884622656,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,14,14,1.9999999999999996,intermediate,0.3838867395600507,9.99999999999999,0.17657517610976964,5000,turkiye
10,down_niche,creation,15,15,1.9999999999999996,intermediate,0.6407639725614956,9.99999999999999,0.17657517610976964,5000,turkiye
10,down_niche,creation,16,16,2.0,intermediate,0.4397705166607907,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,17,17,2.0,top,0.664582199179028,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,18,18,1.9999999999999998,intermediate,0.4566603655828282,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,19,19,2.0000000000000004,intermediate,0.21910012773164356,10.00000000000001,0.17657517610976958,5000,turkiye
10,down_niche,creation,20,20,1.9999999999999996,intermediate,0.4603328714202466,9.99999999999999,0.17657517610976964,5000,turkiye
10,down_niche,creation,21,21,1.9999999999999998,intermediate,0.6084437912929664,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,22,22,2.0,top,0.688882218655118,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,23,23,2.999999999999999,intermediate,0.2406471725307956,99.9999999999998,0.09929551852928717,5000,turkiye
10,down_niche,creation,24,24,2.9569377990430623,intermediate,0.07111532288610567,90.56028884504546,0.10178767590083268,5000,turkiye
10,down_niche,creation,25,25,2.526315789473683,intermediate,0.7387565252802355,33.59818286283774,0.1304219534365613,5000,turkiye
10,down_niche,creation,26,26,1.0,basal,0.7671588743911207,1.0,0.0,5000,turkiye
10,down_niche,creation,27,27,1.0,basal,0.9508416413188837,1.0,0.0,5000,turkiye
10,down_niche,creation,28,28,1.0,basal,0.7733907722806787,1.0,0.0,5000,turkiye
10,down_niche,creation,29,29,1.0,basal,0.31243264061480547,1.0,0.0,5000,turkiye
10,down_niche,creation,30,30,1.0,basal,0.6474199949722932,1.0,0.0,5000,turkiye
10,down_niche,creation,31,31,1.0,basal,0.7442974205567372,1.0,0.0,5000,turkiye
10,down_niche,creation,32,32,1.0,basal,0.944695752095693,1.0,0.0,5000,turkiye
10,down_niche,creation,33,33,1.0,basal,0.8043419680909453,1.0,0.0,5000,turkiye
10,down_niche,creation,34,34,2.0,intermediate,0.8621747996484096,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,35,35,2.0,top,0.08373445283799297,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,36,36,2.0,intermediate,0.9153025017337647,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,37,37,1.9999999999999998,intermediate,0.39892673246698096,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,38,38,2.0,intermediate,0.35316651833294543,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,39,39,2.0,intermediate,0.04355837432628762,10.0,0.1765751761097696,5000,turkiye
10,down_niche,creation,40,40,1.9999999999999998,top,0.19701959054047113,9.999999999999995,0.17657517610976964,5000,turkiye
10,down_niche,creation,41,41,2.0,intermediate,0.6442038463493353,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,1,1,3.0365353037766827,intermediate,0.3740644728336022,108.77655584448556,0.09722900068770067,5000,turkiye
10,metaweb_nestedbm,creation,2,2,3.0365353037766827,intermediate,0.2659684708356459,108.77655584448556,0.09722900068770067,5000,turkiye
10,metaweb_nestedbm,creation,3,3,3.0365353037766827,intermediate,0.6287052625046249,108.77655584448556,0.09722900068770067,5000,turkiye
10,metaweb_nestedbm,creation,4,4,2.869868637110016,intermediate,0.1964202284404548,74.10860479628846,0.10701939433362918,5000,turkiye
10,metaweb_nestedbm,creation,5,5,2.583333333333332,intermediate,0.08195321715802784,38.311868495572774,0.126210740475515,5000,turkiye
10,metaweb_nestedbm,creation,6,6,2.0,top,0.3909714125083864,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,7,7,2.0,intermediate,0.9922339265638694,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,8,8,2.0,top,0.0430468557880237,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,9,9,2.0,intermediate,0.6897488059041246,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,10,10,2.0,intermediate,0.21797373744923787,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,11,11,2.0,intermediate,0.2238637655452671,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,12,12,2.0,intermediate,0.9082892484618906,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,13,13,2.0,intermediate,0.8358392884622656,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,14,14,2.0,intermediate,0.3838867395600507,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,15,15,2.0,intermediate,0.6407639725614956,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,16,16,2.0,intermediate,0.4397705166607907,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,17,17,2.0,intermediate,0.664582199179028,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,18,18,2.0,intermediate,0.4566603655828282,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,19,19,2.0,intermediate,0.21910012773164356,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,20,20,2.0,intermediate,0.4603328714202466,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,21,21,2.0,intermediate,0.6084437912929664,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,22,22,2.0,intermediate,0.688882218655118,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,23,23,3.0,intermediate,0.2406471725307956,100.0,0.09929551852928711,5000,turkiye
10,metaweb_nestedbm,creation,24,24,2.602216748768474,intermediate,0.07111532288610567,40.014440499802795,0.12484623817854577,5000,turkiye
10,metaweb_nestedbm,creation,25,25,2.6022167487684746,intermediate,0.7387565252802355,40.01444049980284,0.12484623817854575,5000,turkiye
10,metaweb_nestedbm,creation,26,26,1.0,basal,0.7671588743911207,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,27,27,1.0,basal,0.9508416413188837,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,28,28,1.0,basal,0.7733907722806787,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,29,29,1.0,basal,0.31243264061480547,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,30,30,1.0,basal,0.6474199949722932,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,31,31,1.0,basal,0.7442974205567372,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,32,32,1.0,basal,0.944695752095693,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,33,33,1.0,basal,0.8043419680909453,1.0,0.0,5000,turkiye
10,metaweb_nestedbm,creation,34,34,2.0,intermediate,0.8621747996484096,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,35,35,2.0,intermediate,0.08373445283799297,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,36,36,2.0,intermediate,0.9153025017337647,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,37,37,2.0,intermediate,0.39892673246698096,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,38,38,2.0,intermediate,0.35316651833294543,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,39,39,2.0,intermediate,0.04355837432628762,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,40,40,2.0,intermediate,0.19701959054047113,10.0,0.1765751761097696,5000,turkiye
10,metaweb_nestedbm,creation,41,41,2.0,intermediate,0.6442038463493353,10.0,0.1765751761097696,5000,turkiye
10,atn_empiricalbm,creation,1,1,2.8177083333333335,top,0.3740644728336022,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn_empiricalbm,creation,2,2,2.8177083333333335,top,0.2659684708356459,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn_empiricalbm,creation,3,3,2.8177083333333335,top,0.6287052625046249,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn_empiricalbm,creation,4,4,2.678571428571428,top,0.1964202284404548,47.70582696143923,0.11947768274631657,5000,turkiye
10,atn_empiricalbm,creation,5,5,2.5694444444444446,top,0.08195321715802784,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn_empiricalbm,creation,6,6,2.8966049382716057,top,0.3909714125083864,78.8142846849727,0.10538490624727677,5000,turkiye
10,atn_empiricalbm,creation,7,7,2.6828703703703707,top,0.9922339265638694,48.180396574558635,0.11918238046852724,5000,turkiye
10,atn_empiricalbm,creation,8,8,2.8966049382716057,top,0.0430468557880237,78.8142846849727,0.10538490624727677,5000,turkiye
10,atn_empiricalbm,creation,9,9,2.8177083333333335,top,0.6897488059041246,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn_empiricalbm,creation,10,10,2.6828703703703707,top,0.21797373744923787,48.180396574558635,0.11918238046852724,5000,turkiye
10,atn_empiricalbm,creation,11,11,2.5694444444444446,top,0.2238637655452671,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn_empiricalbm,creation,12,12,2.5694444444444446,top,0.9082892484618906,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn_empiricalbm,creation,13,13,2.5277777777777772,intermediate,0.8358392884622656,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn_empiricalbm,creation,14,14,2.5694444444444446,top,0.3838867395600507,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn_empiricalbm,creation,15,15,2.333333333333333,intermediate,0.6407639725614956,21.54434690031882,0.14574588937544128,5000,turkiye
10,atn_empiricalbm,creation,16,16,2.552083333333333,top,0.4397705166607907,35.65195365775546,0.12850168271447215,5000,turkiye
10,atn_empiricalbm,creation,17,17,2.395833333333333,intermediate,0.664582199179028,24.879023672388346,0.14059546574031162,5000,turkiye
10,atn_empiricalbm,creation,18,18,2.8177083333333335,top,0.4566603655828282,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn_empiricalbm,creation,19,19,2.8177083333333335,top,0.21910012773164356,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn_empiricalbm,creation,20,20,2.5277777777777772,top,0.4603328714202466,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn_empiricalbm,creation,21,21,2.5277777777777772,top,0.6084437912929664,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn_empiricalbm,creation,22,22,2.5277777777777772,top,0.688882218655118,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn_empiricalbm,creation,23,23,2.8966049382716053,top,0.2406471725307956,78.81428468497262,0.10538490624727678,5000,turkiye
10,atn_empiricalbm,creation,24,24,2.8177083333333335,top,0.07111532288610567,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn_empiricalbm,creation,25,25,2.8966049382716053,top,0.7387565252802355,78.81428468497262,0.10538490624727678,5000,turkiye
10,atn_empiricalbm,creation,26,26,1.0,basal,0.7671588743911207,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,27,27,1.0,basal,0.9508416413188837,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,28,28,1.0,basal,0.7733907722806787,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,29,29,1.0,basal,0.31243264061480547,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,30,30,1.0,basal,0.6474199949722932,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,31,31,1.0,basal,0.7442974205567372,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,32,32,1.0,basal,0.944695752095693,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,33,33,1.0,isolated,0.8043419680909453,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,34,34,1.0,basal,0.8621747996484096,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,35,35,1.0,basal,0.08373445283799297,1.0,0.0,5000,turkiye
10,atn_empiricalbm,creation,36,36,2.0,intermediate,0.9153025017337647,10.0,0.1765751761097696,5000,turkiye
10,atn_empiricalbm,creation,37,37,2.0,intermediate,0.39892673246698096,10.0,0.1765751761097696,5000,turkiye
10,atn_empiricalbm,creation,38,38,2.1666666666666665,intermediate,0.35316651833294543,14.67799267622069,0.16042165091951754,5000,turkiye
10,atn_empiricalbm,creation,39,39,2.25,intermediate,0.04355837432628762,17.78279410038923,0.15290780290208103,5000,turkiye
10,atn_empiricalbm,creation,40,40,2.395833333333333,intermediate,0.19701959054047113,24.879023672388346,0.14059546574031162,5000,turkiye
10,atn_empiricalbm,creation,41,41,2.552083333333333,top,0.6442038463493353,35.65195365775546,0.12850168271447215,5000,turkiye
10,metaweb_empiricalbm,creation,1,1,3.0365353037766827,intermediate,0.3740644728336022,108.77655584448556,0.09722900068770067,5000,turkiye
10,metaweb_empiricalbm,creation,2,2,3.0365353037766827,intermediate,0.2659684708356459,108.77655584448556,0.09722900068770067,5000,turkiye
10,metaweb_empiricalbm,creation,3,3,3.0365353037766827,intermediate,0.6287052625046249,108.77655584448556,0.09722900068770067,5000,turkiye
10,metaweb_empiricalbm,creation,4,4,2.869868637110016,intermediate,0.1964202284404548,74.10860479628846,0.10701939433362918,5000,turkiye
10,metaweb_empiricalbm,creation,5,5,2.583333333333332,intermediate,0.08195321715802784,38.311868495572774,0.126210740475515,5000,turkiye
10,metaweb_empiricalbm,creation,6,6,2.0,top,0.3909714125083864,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,7,7,2.0,intermediate,0.9922339265638694,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,8,8,2.0,top,0.0430468557880237,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,9,9,2.0,intermediate,0.6897488059041246,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,10,10,2.0,intermediate,0.21797373744923787,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,11,11,2.0,intermediate,0.2238637655452671,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,12,12,2.0,intermediate,0.9082892484618906,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,13,13,2.0,intermediate,0.8358392884622656,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,14,14,2.0,intermediate,0.3838867395600507,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,15,15,2.0,intermediate,0.6407639725614956,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,16,16,2.0,intermediate,0.4397705166607907,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,17,17,2.0,intermediate,0.664582199179028,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,18,18,2.0,intermediate,0.4566603655828282,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,19,19,2.0,intermediate,0.21910012773164356,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,20,20,2.0,intermediate,0.4603328714202466,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,21,21,2.0,intermediate,0.6084437912929664,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,22,22,2.0,intermediate,0.688882218655118,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,23,23,3.0,intermediate,0.2406471725307956,100.0,0.09929551852928711,5000,turkiye
10,metaweb_empiricalbm,creation,24,24,2.602216748768474,intermediate,0.07111532288610567,40.014440499802795,0.12484623817854577,5000,turkiye
10,metaweb_empiricalbm,creation,25,25,2.6022167487684746,intermediate,0.7387565252802355,40.01444049980284,0.12484623817854575,5000,turkiye
10,metaweb_empiricalbm,creation,26,26,1.0,basal,0.7671588743911207,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,27,27,1.0,basal,0.9508416413188837,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,28,28,1.0,basal,0.7733907722806787,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,29,29,1.0,basal,0.31243264061480547,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,30,30,1.0,basal,0.6474199949722932,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,31,31,1.0,basal,0.7442974205567372,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,32,32,1.0,basal,0.944695752095693,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,33,33,1.0,basal,0.8043419680909453,1.0,0.0,5000,turkiye
10,metaweb_empiricalbm,creation,34,34,2.0,intermediate,0.8621747996484096,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,35,35,2.0,intermediate,0.08373445283799297,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,36,36,2.0,intermediate,0.9153025017337647,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,37,37,2.0,intermediate,0.39892673246698096,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,38,38,2.0,intermediate,0.35316651833294543,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,39,39,2.0,intermediate,0.04355837432628762,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,40,40,2.0,intermediate,0.19701959054047113,10.0,0.1765751761097696,5000,turkiye
10,metaweb_empiricalbm,creation,41,41,2.0,intermediate,0.6442038463493353,10.0,0.1765751761097696,5000,turkiye
10,atn,creation,1,1,2.8177083333333335,top,0.3740644728336022,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn,creation,2,2,2.8177083333333335,top,0.2659684708356459,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn,creation,3,3,2.8177083333333335,top,0.6287052625046249,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn,creation,4,4,2.678571428571428,top,0.1964202284404548,47.70582696143923,0.11947768274631657,5000,turkiye
10,atn,creation,5,5,2.5694444444444446,top,0.08195321715802784,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn,creation,6,6,2.8966049382716057,top,0.3909714125083864,78.8142846849727,0.10538490624727677,5000,turkiye
10,atn,creation,7,7,2.6828703703703707,top,0.9922339265638694,48.180396574558635,0.11918238046852724,5000,turkiye
10,atn,creation,8,8,2.8966049382716057,top,0.0430468557880237,78.8142846849727,0.10538490624727677,5000,turkiye
10,atn,creation,9,9,2.8177083333333335,top,0.6897488059041246,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn,creation,10,10,2.6828703703703707,top,0.21797373744923787,48.180396574558635,0.11918238046852724,5000,turkiye
10,atn,creation,11,11,2.5694444444444446,top,0.2238637655452671,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn,creation,12,12,2.5694444444444446,top,0.9082892484618906,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn,creation,13,13,2.5277777777777772,intermediate,0.8358392884622656,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn,creation,14,14,2.5694444444444446,top,0.3838867395600507,37.10602599110769,0.12722385089859917,5000,turkiye
10,atn,creation,15,15,2.333333333333333,intermediate,0.6407639725614956,21.54434690031882,0.14574588937544128,5000,turkiye
10,atn,creation,16,16,2.552083333333333,top,0.4397705166607907,35.65195365775546,0.12850168271447215,5000,turkiye
10,atn,creation,17,17,2.395833333333333,intermediate,0.664582199179028,24.879023672388346,0.14059546574031162,5000,turkiye
10,atn,creation,18,18,2.8177083333333335,top,0.4566603655828282,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn,creation,19,19,2.8177083333333335,top,0.21910012773164356,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn,creation,20,20,2.5277777777777772,top,0.4603328714202466,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn,creation,21,21,2.5277777777777772,top,0.6084437912929664,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn,creation,22,22,2.5277777777777772,top,0.688882218655118,33.71147677550958,0.1303122380441814,5000,turkiye
10,atn,creation,23,23,2.8966049382716053,top,0.2406471725307956,78.81428468497262,0.10538490624727678,5000,turkiye
10,atn,creation,24,24,2.8177083333333335,top,0.07111532288610567,65.72163109701057,0.11028147465378974,5000,turkiye
10,atn,creation,25,25,2.8966049382716053,top,0.7387565252802355,78.81428468497262,0.10538490624727678,5000,turkiye
10,atn,creation,26,26,1.0,basal,0.7671588743911207,1.0,0.0,5000,turkiye
10,atn,creation,27,27,1.0,basal,0.9508416413188837,1.0,0.0,5000,turkiye
10,atn,creation,28,28,1.0,basal,0.7733907722806787,1.0,0.0,5000,turkiye
10,atn,creation,29,29,1.0,basal,0.31243264061480547,1.0,0.0,5000,turkiye
10,atn,creation,30,30,1.0,basal,0.6474199949722932,1.0,0.0,5000,turkiye
10,atn,creation,31,31,1.0,basal,0.7442974205567372,1.0,0.0,5000,turkiye
10,atn,creation,32,32,1.0,basal,0.944695752095693,1.0,0.0,5000,turkiye
10,atn,creation,33,33,1.0,isolated,0.8043419680909453,1.0,0.0,5000,turkiye
10,atn,creation,34,34,1.0,basal,0.8621747996484096,1.0,0.0,5000,turkiye
10,atn,creation,35,35,1.0,basal,0.08373445283799297,1.0,0.0,5000,turkiye
10,atn,creation,36,36,2.0,intermediate,0.9153025017337647,10.0,0.1765751761097696,5000,turkiye
10,atn,creation,37,37,2.0,intermediate,0.39892673246698096,10.0,0.1765751761097696,5000,turkiye
10,atn,creation,38,38,2.1666666666666665,intermediate,0.35316651833294543,14.67799267622069,0.16042165091951754,5000,turkiye
10,atn,creation,39,39,2.25,intermediate,0.04355837432628762,17.78279410038923,0.15290780290208103,5000,turkiye
10,atn,creation,40,40,2.395833333333333,intermediate,0.19701959054047113,24.879023672388346,0.14059546574031162,5000,turkiye
10,atn,creation,41,41,2.552083333333333,top,0.6442038463493353,35.65195365775546,0.12850168271447215,5000,turkiye
10,atn_nestedbm,post_burn_in,1,26,1.0,basal,0.7960794429857094,0.010000000000000004,0.0,5000,turkiye
10,atn_nestedbm,post_burn_in,2,34,1.0,basal,0.7234151397835817,0.05906193185976063,0.0,5000,turkiye
10,atn_nestedbm,post_burn_in,3,36,2.0,top,0.39885071598275196,0.010000000000000004,0.9929551852928711,5000,turkiye
10,metaweb,post_burn_in,1,6,2.0,top,0.687952179472321,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,2,7,2.0,top,0.16862600973399725,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,3,8,2.0,top,0.07574512435277742,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,4,9,2.0,top,0.16177365542828828,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,5,10,2.0,top,0.1255525413639119,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,6,11,2.0,top,0.07167854651218522,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,7,12,2.0,top,0.08307035707761805,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,8,13,2.0,top,0.14849589478636066,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,9,14,2.0,top,0.07756246944260968,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,10,15,2.0,top,0.14406696338079542,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,11,16,2.0,top,0.07871110235275323,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,12,17,2.0,top,0.14472983392855462,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,13,18,2.0,top,0.1514683763900828,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,14,19,2.0,top,0.12576418784042323,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,15,20,2.0,top,0.07907040813248979,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,16,21,2.0,top,0.08099533215434816,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,17,22,2.0,top,0.14536453834267235,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,18,26,1.0,basal,0.213617271084736,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,19,27,1.0,basal,0.21361727108473588,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,20,28,1.0,basal,0.213617271084736,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,21,29,1.0,basal,0.21361727108473588,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,22,30,1.0,basal,0.213617271084736,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,23,31,1.0,basal,0.213617271084736,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,24,32,1.0,basal,0.21361727108473588,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,25,33,1.0,basal,0.213617271084736,1.0,0.0,5000,turkiye
10,metaweb,post_burn_in,26,34,2.0,top,0.13540722712749018,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,27,35,2.0,top,0.07399711342586131,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,28,36,2.0,top,0.13611237824978442,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,29,37,2.0,top,0.12268980330339067,10.0,0.1765751761097696,5000,turkiye
10,metaweb,post_burn_in,30,38,2.0,top,0.11997236586920196,10.0,0.1765751761097696,5000,turkiye
