spp_id,gen,vul,can,net_id,net_type,community,stage,S4_consumer,S4_resource,S5_consumer,S5_resource
5,2,0,false,13,down_niche,turkiye,creation,35,32,10,3
30,0,16,false,13,down_niche,turkiye,creation,34,43,10,11
31,0,10,false,13,down_niche,turkiye,creation,29,40,7,5
28,0,18,false,13,down_niche,turkiye,creation,29,53,11,12
38,4,1,false,13,down_niche,turkiye,creation,28,56,15,0
37,5,0,false,13,down_niche,turkiye,creation,0,0,10,2
8,3,0,false,13,down_niche,turkiye,creation,13,12,0,20
35,5,1,false,13,down_niche,turkiye,creation,10,0,0,17
25,6,1,false,13,down_niche,turkiye,creation,21,24,14,24
33,0,19,false,13,down_niche,turkiye,creation,81,72,18,51
41,4,1,false,13,down_niche,turkiye,creation,78,72,15,53
27,0,18,false,13,down_niche,turkiye,creation,88,65,7,60
21,5,4,false,13,down_niche,turkiye,creation,81,39,3,58
39,5,1,false,13,down_niche,turkiye,creation,24,21,2,34
14,2,1,false,13,down_niche,turkiye,creation,0,0,0,3
6,5,0,false,13,down_niche,turkiye,creation,93,78,0,65
1,3,0,false,13,down_niche,turkiye,creation,25,10,0,1
19,4,5,false,13,down_niche,turkiye,creation,65,19,0,14
32,0,1,false,13,down_niche,turkiye,creation,69,16,0,15
16,4,2,false,13,down_niche,turkiye,creation,66,12,0,10
4,2,0,false,13,down_niche,turkiye,creation,61,5,0,10
15,5,0,false,13,down_niche,turkiye,creation,65,5,0,14
11,3,1,false,13,down_niche,turkiye,creation,18,0,0,5
36,6,0,false,13,down_niche,turkiye,creation,69,0,0,10
17,6,6,false,13,atn_empiricalbm,turkiye,creation,113,0,19,0
20,6,0,false,13,atn_empiricalbm,turkiye,creation,106,7,19,0
29,0,17,false,13,atn_empiricalbm,turkiye,creation,85,10,36,0
34,0,3,false,13,atn_empiricalbm,turkiye,creation,76,19,36,0
7,7,0,false,13,atn_empiricalbm,turkiye,creation,82,12,15,0
2,7,0,false,13,atn_empiricalbm,turkiye,creation,61,22,10,0
23,7,0,false,13,atn_empiricalbm,turkiye,creation,62,31,21,0
40,6,2,false,13,atn_empiricalbm,turkiye,creation,51,32,10,0
12,6,0,false,13,atn_empiricalbm,turkiye,creation,68,36,15,0
18,7,0,false,13,atn_empiricalbm,turkiye,creation,46,47,21,0
13,6,12,false,13,atn_empiricalbm,turkiye,creation,64,30,15,0
9,6,0,false,13,atn_empiricalbm,turkiye,creation,58,36,15,0
24,5,0,false,13,atn_empiricalbm,turkiye,creation,78,46,35,44
10,7,0,false,13,atn_empiricalbm,turkiye,creation,36,38,6,0
22,6,6,false,13,atn_empiricalbm,turkiye,creation,28,24,6,0
26,0,3,false,13,atn_empiricalbm,turkiye,creation,42,62,15,0
3,9,0,false,13,atn_empiricalbm,turkiye,creation,37,40,25,30
5,6,0,false,13,atn_empiricalbm,turkiye,creation,37,56,10,11
30,0,22,false,13,atn_empiricalbm,turkiye,creation,30,74,15,0
31,0,16,false,13,atn_empiricalbm,turkiye,creation,26,68,15,0
28,0,11,false,13,atn_empiricalbm,turkiye,creation,20,84,15,0
38,4,22,false,13,atn_empiricalbm,turkiye,creation,26,51,19,36
37,2,17,false,13,atn_empiricalbm,turkiye,creation,29,64,6,15
8,5,0,false,13,atn_empiricalbm,turkiye,creation,16,67,6,4
35,0,6,false,13,atn_empiricalbm,turkiye,creation,13,70,6,4
25,5,0,false,13,atn_empiricalbm,turkiye,creation,3,0,9,0
33,0,0,false,13,atn_empiricalbm,turkiye,creation,6,9,11,17
41,6,0,false,13,atn_empiricalbm,turkiye,creation,31,24,12,41
27,0,6,false,13,atn_empiricalbm,turkiye,creation,104,30,7,74
21,6,0,false,13,atn_empiricalbm,turkiye,creation,210,21,3,113
39,6,16,false,13,atn_empiricalbm,turkiye,creation,120,0,0,88
14,4,0,false,13,atn_empiricalbm,turkiye,creation,1,0,0,16
6,5,0,false,13,atn_empiricalbm,turkiye,creation,0,0,0,0
1,7,0,false,13,atn_empiricalbm,turkiye,creation,3,0,3,6
19,6,0,false,13,atn_empiricalbm,turkiye,creation,6,9,3,25
32,0,2,false,13,atn_empiricalbm,turkiye,creation,31,24,3,50
16,6,0,false,13,atn_empiricalbm,turkiye,creation,104,34,1,81
4,9,0,false,13,atn_empiricalbm,turkiye,creation,218,27,0,122
15,4,0,false,13,atn_empiricalbm,turkiye,creation,148,6,0,103
11,6,0,false,13,atn_empiricalbm,turkiye,creation,59,4,0,31
36,0,11,false,13,atn_empiricalbm,turkiye,creation,94,0,0,15
17,8,1,true,13,metaweb_empiricalbm,turkiye,creation,0,0,0,0
20,8,7,true,13,metaweb_empiricalbm,turkiye,creation,0,0,0,0
29,0,27,true,13,metaweb_empiricalbm,turkiye,creation,0,0,0,0
34,8,1,true,13,metaweb_empiricalbm,turkiye,creation,0,0,0,0
7,8,6,true,13,metaweb_empiricalbm,turkiye,creation,0,0,0,0
2,19,3,false,13,metaweb_empiricalbm,turkiye,creation,192,0,28,0
23,8,6,false,13,metaweb_empiricalbm,turkiye,creation,184,8,28,0
40,8,1,false,13,metaweb_empiricalbm,turkiye,creation,176,16,28,0
12,8,7,false,13,metaweb_empiricalbm,turkiye,creation,168,24,28,0
18,8,6,false,13,metaweb_empiricalbm,turkiye,creation,160,32,28,0
13,8,1,false,13,metaweb_empiricalbm,turkiye,creation,152,40,28,0
9,8,6,false,13,metaweb_empiricalbm,turkiye,creation,144,48,28,0
24,24,6,false,13,metaweb_empiricalbm,turkiye,creation,136,56,28,0
10,8,6,false,13,metaweb_empiricalbm,turkiye,creation,128,64,28,0
22,8,1,false,13,metaweb_empiricalbm,turkiye,creation,120,72,28,0
26,0,27,false,13,metaweb_empiricalbm,turkiye,creation,112,80,28,0
3,19,3,false,13,metaweb_empiricalbm,turkiye,creation,104,88,28,0
5,11,7,false,13,metaweb_empiricalbm,turkiye,creation,96,96,28,0
30,0,27,false,13,metaweb_empiricalbm,turkiye,creation,88,104,28,0
31,0,27,false,13,metaweb_empiricalbm,turkiye,creation,80,112,28,0
28,0,27,false,13,metaweb_empiricalbm,turkiye,creation,72,120,28,0
38,8,1,false,13,metaweb_empiricalbm,turkiye,creation,64,128,28,0
37,8,1,false,13,metaweb_empiricalbm,turkiye,creation,0,0,28,0
8,8,0,true,13,metaweb_empiricalbm,turkiye,creation,0,0,0,0
35,8,1,true,13,metaweb_empiricalbm,turkiye,creation,0,0,0,0
25,24,6,false,13,metaweb_empiricalbm,turkiye,creation,164,136,56,119
33,0,27,false,13,metaweb_empiricalbm,turkiye,creation,164,136,48,127
41,8,1,false,13,metaweb_empiricalbm,turkiye,creation,164,136,40,135
27,0,27,false,13,metaweb_empiricalbm,turkiye,creation,164,136,32,143
21,8,7,false,13,metaweb_empiricalbm,turkiye,creation,164,136,24,151
39,8,1,false,13,metaweb_empiricalbm,turkiye,creation,164,136,16,159
14,8,7,false,13,metaweb_empiricalbm,turkiye,creation,164,136,8,167
6,8,0,false,13,metaweb_empiricalbm,turkiye,creation,164,136,0,175
1,19,3,false,13,metaweb_empiricalbm,turkiye,creation,136,56,0,35
19,8,6,false,13,metaweb_empiricalbm,turkiye,creation,144,48,0,35
32,0,27,false,13,metaweb_empiricalbm,turkiye,creation,152,40,0,35
16,8,7,false,13,metaweb_empiricalbm,turkiye,creation,160,32,0,35
4,16,6,false,13,metaweb_empiricalbm,turkiye,creation,168,24,0,35
15,8,1,false,13,metaweb_empiricalbm,turkiye,creation,176,16,0,35
11,8,7,false,13,metaweb_empiricalbm,turkiye,creation,184,8,0,35
36,8,1,false,13,metaweb_empiricalbm,turkiye,creation,192,0,0,35
17,6,6,false,13,atn,turkiye,creation,113,0,19,0
20,6,0,false,13,atn,turkiye,creation,106,7,19,0
29,0,17,false,13,atn,turkiye,creation,85,10,36,0
34,0,3,false,13,atn,turkiye,creation,76,19,36,0
7,7,0,false,13,atn,turkiye,creation,82,12,15,0
2,7,0,false,13,atn,turkiye,creation,61,22,10,0
23,7,0,false,13,atn,turkiye,creation,62,31,21,0
40,6,2,false,13,atn,turkiye,creation,51,32,10,0
12,6,0,false,13,atn,turkiye,creation,68,36,15,0
18,7,0,false,13,atn,turkiye,creation,46,47,21,0
13,6,12,false,13,atn,turkiye,creation,64,30,15,0
9,6,0,false,13,atn,turkiye,creation,58,36,15,0
24,5,0,false,13,atn,turkiye,creation,78,46,35,44
10,7,0,false,13,atn,turkiye,creation,36,38,6,0
22,6,6,false,13,atn,turkiye,creation,28,24,6,0
26,0,3,false,13,atn,turkiye,creation,42,62,15,0
3,9,0,false,13,atn,turkiye,creation,37,40,25,30
5,6,0,false,13,atn,turkiye,creation,37,56,10,11
30,0,22,false,13,atn,turkiye,creation,30,74,15,0
31,0,16,false,13,atn,turkiye,creation,26,68,15,0
28,0,11,false,13,atn,turkiye,creation,20,84,15,0
38,4,22,false,13,atn,turkiye,creation,26,51,19,36
37,2,17,false,13,atn,turkiye,creation,29,64,6,15
8,5,0,false,13,atn,turkiye,creation,16,67,6,4
35,0,6,false,13,atn,turkiye,creation,13,70,6,4
25,5,0,false,13,atn,turkiye,creation,3,0,9,0
33,0,0,false,13,atn,turkiye,creation,6,9,11,17
41,6,0,false,13,atn,turkiye,creation,31,24,12,41
27,0,6,false,13,atn,turkiye,creation,104,30,7,74
21,6,0,false,13,atn,turkiye,creation,210,21,3,113
39,6,16,false,13,atn,turkiye,creation,120,0,0,88
14,4,0,false,13,atn,turkiye,creation,1,0,0,16
6,5,0,false,13,atn,turkiye,creation,0,0,0,0
1,7,0,false,13,atn,turkiye,creation,3,0,3,6
19,6,0,false,13,atn,turkiye,creation,6,9,3,25
32,0,2,false,13,atn,turkiye,creation,31,24,3,50
16,6,0,false,13,atn,turkiye,creation,104,34,1,81
4,9,0,false,13,atn,turkiye,creation,218,27,0,122
15,4,0,false,13,atn,turkiye,creation,148,6,0,103
11,6,0,false,13,atn,turkiye,creation,59,4,0,31
36,0,11,false,13,atn,turkiye,creation,94,0,0,15
17,8,0,false,13,metaweb,turkiye,burnin,192,0,28,0
20,0,25,false,13,metaweb,turkiye,burnin,184,8,28,0
29,8,0,false,13,metaweb,turkiye,burnin,176,16,28,0
7,8,0,false,13,metaweb,turkiye,burnin,168,24,28,0
2,8,0,false,13,metaweb,turkiye,burnin,160,32,28,0
23,0,25,false,13,metaweb,turkiye,burnin,152,40,28,0
12,8,0,false,13,metaweb,turkiye,burnin,144,48,28,0
18,0,25,false,13,metaweb,turkiye,burnin,136,56,28,0
13,8,0,false,13,metaweb,turkiye,burnin,128,64,28,0
9,8,0,false,13,metaweb,turkiye,burnin,120,72,28,0
24,0,25,false,13,metaweb,turkiye,burnin,112,80,28,0
10,8,0,false,13,metaweb,turkiye,burnin,104,88,28,0
22,0,25,false,13,metaweb,turkiye,burnin,96,96,28,0
26,8,0,false,13,metaweb,turkiye,burnin,88,104,28,0
3,8,0,false,13,metaweb,turkiye,burnin,80,112,28,0
5,8,0,false,13,metaweb,turkiye,burnin,72,120,28,0
30,8,0,false,13,metaweb,turkiye,burnin,64,128,28,0
31,8,0,false,13,metaweb,turkiye,burnin,164,136,56,119
28,8,0,false,13,metaweb,turkiye,burnin,164,136,48,127
8,8,0,false,13,metaweb,turkiye,burnin,164,136,40,135
25,0,25,false,13,metaweb,turkiye,burnin,164,136,32,143
33,8,0,false,13,metaweb,turkiye,burnin,164,136,24,151
27,8,0,false,13,metaweb,turkiye,burnin,164,136,16,159
21,0,25,false,13,metaweb,turkiye,burnin,164,136,8,167
14,8,0,false,13,metaweb,turkiye,burnin,164,136,0,175
6,8,0,false,13,metaweb,turkiye,burnin,136,56,0,28
1,8,0,false,13,metaweb,turkiye,burnin,144,48,0,28
19,0,25,false,13,metaweb,turkiye,burnin,152,40,0,28
32,8,0,false,13,metaweb,turkiye,burnin,160,32,0,28
16,8,0,false,13,metaweb,turkiye,burnin,168,24,0,28
4,8,0,false,13,metaweb,turkiye,burnin,176,16,0,28
15,8,0,false,13,metaweb,turkiye,burnin,184,8,0,28
11,8,0,false,13,metaweb,turkiye,burnin,192,0,0,28
8,0,3,false,13,down_niche_empiricalbm,turkiye,burnin,0,0,0,0
7,0,2,false,13,down_niche_empiricalbm,turkiye,burnin,5,0,4,0
2,3,1,false,13,down_niche_empiricalbm,turkiye,burnin,4,2,6,1
12,2,0,false,13,down_niche_empiricalbm,turkiye,burnin,0,0,0,1
13,5,0,false,13,down_niche_empiricalbm,turkiye,burnin,1,0,5,0
9,0,1,false,13,down_niche_empiricalbm,turkiye,burnin,0,0,3,1
6,0,1,false,13,down_niche_empiricalbm,turkiye,burnin,0,1,2,5
1,1,0,false,13,down_niche_empiricalbm,turkiye,burnin,1,2,1,8
10,0,1,false,13,down_niche_empiricalbm,turkiye,burnin,0,0,0,2
4,2,1,false,13,down_niche_empiricalbm,turkiye,burnin,0,0,0,3
3,4,1,false,13,down_niche_empiricalbm,turkiye,burnin,2,4,0,10
5,0,2,false,13,down_niche_empiricalbm,turkiye,burnin,2,2,0,1
11,0,4,false,13,down_niche_empiricalbm,turkiye,burnin,7,0,0,10
17,3,3,false,13,niche,turkiye,burnin,5,0,0,0
20,7,5,false,13,niche,turkiye,burnin,2,0,1,0
29,0,7,false,13,niche,turkiye,burnin,15,1,6,0
34,0,2,false,13,niche,turkiye,burnin,14,0,9,0
7,9,2,true,13,niche,turkiye,burnin,0,0,0,0
2,2,1,false,13,niche,turkiye,burnin,0,9,168,0
23,0,7,false,13,niche,turkiye,burnin,12,4,18,13
12,5,2,false,13,niche,turkiye,burnin,5,9,13,14
18,7,6,false,13,niche,turkiye,burnin,1,8,51,10
13,5,2,false,13,niche,turkiye,burnin,1,0,0,21
9,12,3,false,13,niche,turkiye,burnin,7,3,2,27
24,2,6,false,13,niche,turkiye,burnin,0,2,6,21
10,0,3,false,13,niche,turkiye,burnin,0,2,8,29
22,0,5,false,13,niche,turkiye,burnin,0,0,0,29
26,5,6,false,13,niche,turkiye,burnin,0,0,0,30
3,5,1,false,13,niche,turkiye,burnin,0,0,0,30
5,10,1,false,13,niche,turkiye,burnin,2,3,1,28
30,0,4,true,13,niche,turkiye,burnin,0,0,0,0
31,0,2,false,13,niche,turkiye,burnin,5,0,0,39
28,1,7,false,13,niche,turkiye,burnin,3,11,11,27
8,7,2,false,13,niche,turkiye,burnin,3,0,0,38
35,0,2,false,13,niche,turkiye,burnin,3,0,0,38
25,0,6,false,13,niche,turkiye,burnin,10,0,0,34
33,1,1,false,13,niche,turkiye,burnin,7,4,1,30
27,3,5,false,13,niche,turkiye,burnin,6,0,0,31
21,0,5,true,13,niche,turkiye,burnin,0,0,0,0
14,0,2,false,13,niche,turkiye,burnin,4,8,2,23
6,23,1,false,13,niche,turkiye,burnin,9,0,0,25
1,1,1,false,13,niche,turkiye,burnin,9,0,0,28
19,0,6,false,13,niche,turkiye,burnin,3,0,0,5
32,1,2,false,13,niche,turkiye,burnin,1,0,0,8
16,0,3,false,13,niche,turkiye,burnin,1,0,0,7
4,5,1,false,13,niche,turkiye,burnin,0,0,0,3
15,0,3,false,13,niche,turkiye,burnin,0,0,0,3
11,3,2,false,13,niche,turkiye,burnin,0,0,0,3
17,5,2,false,13,down_niche,turkiye,burnin,0,0,3,0
20,7,1,false,13,down_niche,turkiye,burnin,84,0,10,0
29,0,19,false,13,down_niche,turkiye,burnin,88,5,25,0
34,4,1,false,13,down_niche,turkiye,burnin,36,5,3,0
7,3,1,false,13,down_niche,turkiye,burnin,39,5,7,1
2,5,0,false,13,down_niche,turkiye,burnin,70,14,10,0
23,0,18,false,13,down_niche,turkiye,burnin,33,9,6,2
12,4,2,false,13,down_niche,turkiye,burnin,69,23,19,1
18,6,0,false,13,down_niche,turkiye,burnin,58,26,10,0
13,5,0,false,13,down_niche,turkiye,burnin,23,12,1,0
9,5,0,false,13,down_niche,turkiye,burnin,43,24,10,0
24,0,18,false,13,down_niche,turkiye,burnin,29,22,12,5
10,2,0,false,13,down_niche,turkiye,burnin,45,33,10,0
22,0,10,false,13,down_niche,turkiye,burnin,35,32,10,0
26,0,16,false,13,down_niche,turkiye,burnin,31,37,10,7
3,6,2,false,13,down_niche,turkiye,burnin,29,39,7,4
5,3,1,false,13,down_niche,turkiye,burnin,28,49,11,10
30,2,0,false,13,down_niche,turkiye,burnin,28,56,15,0
31,5,1,false,13,down_niche,turkiye,burnin,0,0,10,2
28,0,1,false,13,down_niche,turkiye,burnin,6,12,0,20
37,4,1,false,13,down_niche,turkiye,burnin,4,0,0,17
8,6,1,false,13,down_niche,turkiye,burnin,21,24,14,24
35,5,1,false,13,down_niche,turkiye,burnin,81,72,18,51
25,0,18,false,13,down_niche,turkiye,burnin,78,72,15,53
33,5,0,false,13,down_niche,turkiye,burnin,88,65,7,60
27,0,10,false,13,down_niche,turkiye,burnin,81,39,3,58
21,6,1,false,13,down_niche,turkiye,burnin,24,21,2,34
14,5,0,false,13,down_niche,turkiye,burnin,0,0,0,3
6,5,0,false,13,down_niche,turkiye,burnin,93,78,0,65
1,3,0,false,13,down_niche,turkiye,burnin,25,10,0,1
19,5,1,false,13,down_niche,turkiye,burnin,65,19,0,14
32,6,0,false,13,down_niche,turkiye,burnin,69,16,0,15
16,4,1,false,13,down_niche,turkiye,burnin,66,12,0,10
4,3,0,false,13,down_niche,turkiye,burnin,61,5,0,10
15,4,2,false,13,down_niche,turkiye,burnin,65,5,0,14
11,5,0,false,13,down_niche,turkiye,burnin,18,0,0,5
36,2,1,false,13,down_niche,turkiye,burnin,69,0,0,10
9,0,2,false,13,atn_empiricalbm,turkiye,burnin,11,0,3,0
6,2,0,false,13,atn_empiricalbm,turkiye,burnin,8,3,3,0
1,3,0,false,13,atn_empiricalbm,turkiye,burnin,6,4,1,0
8,0,6,false,13,atn_empiricalbm,turkiye,burnin,4,6,1,0
7,0,6,false,13,atn_empiricalbm,turkiye,burnin,2,8,1,0
2,3,0,false,13,atn_empiricalbm,turkiye,burnin,0,10,1,0
4,2,0,false,13,atn_empiricalbm,turkiye,burnin,15,0,0,8
3,2,0,false,13,atn_empiricalbm,turkiye,burnin,15,0,0,8
5,2,0,false,13,atn_empiricalbm,turkiye,burnin,1,0,0,4
9,8,0,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,7,0
6,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,6,1
1,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,5,2
8,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,4,3
7,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,3,4
2,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,2,5
4,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,1,6
3,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,0,7
5,0,1,false,13,metaweb_empiricalbm,turkiye,burnin,0,0,0,28
17,5,0,false,13,atn,turkiye,burnin,55,0,36,0
20,0,6,false,13,atn,turkiye,burnin,46,9,36,0
29,2,14,false,13,atn,turkiye,burnin,70,4,15,0
7,6,0,false,13,atn,turkiye,burnin,39,12,10,0
2,9,0,false,13,atn,turkiye,burnin,34,17,10,0
23,0,15,false,13,atn,turkiye,burnin,52,20,15,0
12,6,2,false,13,atn,turkiye,burnin,56,18,15,0
18,5,0,false,13,atn,turkiye,burnin,50,24,15,0
13,6,0,false,13,atn,turkiye,burnin,49,22,23,24
9,6,6,false,13,atn,turkiye,burnin,28,18,6,0
24,0,10,false,13,atn,turkiye,burnin,34,38,15,0
10,4,0,false,13,atn,turkiye,burnin,31,26,15,16
22,0,14,false,13,atn,turkiye,burnin,26,46,15,0
26,0,3,false,13,atn,turkiye,burnin,24,50,15,0
3,6,0,false,13,atn,turkiye,burnin,16,56,15,0
5,5,0,false,13,atn,turkiye,burnin,17,40,15,16
30,4,15,false,13,atn,turkiye,burnin,10,41,6,4
31,6,10,false,13,atn,turkiye,burnin,7,44,6,4
28,0,11,false,13,atn,turkiye,burnin,3,0,9,0
8,6,0,false,13,atn,turkiye,burnin,6,9,11,17
25,0,2,false,13,atn,turkiye,burnin,31,24,12,41
33,6,0,false,13,atn,turkiye,burnin,67,24,7,61
27,0,6,false,13,atn,turkiye,burnin,91,14,3,74
21,0,11,false,13,atn,turkiye,burnin,45,0,0,52
14,6,0,false,13,atn,turkiye,burnin,1,0,0,16
6,6,0,false,13,atn,turkiye,burnin,3,0,3,6
1,9,0,false,13,atn,turkiye,burnin,6,9,3,25
19,0,3,false,13,atn,turkiye,burnin,31,24,3,50
32,6,2,false,13,atn,turkiye,burnin,67,28,1,68
16,6,2,false,13,atn,turkiye,burnin,99,20,0,83
4,5,0,false,13,atn,turkiye,burnin,73,6,0,67
15,6,0,false,13,atn,turkiye,burnin,53,4,0,31
11,6,0,false,13,atn,turkiye,burnin,74,0,0,15
17,8,1,true,14,metaweb,turkiye,creation,0,0,0,0
20,8,7,true,14,metaweb,turkiye,creation,0,0,0,0
29,0,27,true,14,metaweb,turkiye,creation,0,0,0,0
34,8,1,true,14,metaweb,turkiye,creation,0,0,0,0
7,8,6,true,14,metaweb,turkiye,creation,0,0,0,0
2,19,3,false,14,metaweb,turkiye,creation,192,0,28,0
23,8,6,false,14,metaweb,turkiye,creation,184,8,28,0
40,8,1,false,14,metaweb,turkiye,creation,176,16,28,0
12,8,7,false,14,metaweb,turkiye,creation,168,24,28,0
18,8,6,false,14,metaweb,turkiye,creation,160,32,28,0
13,8,1,false,14,metaweb,turkiye,creation,152,40,28,0
9,8,6,false,14,metaweb,turkiye,creation,144,48,28,0
24,24,6,false,14,metaweb,turkiye,creation,136,56,28,0
10,8,6,false,14,metaweb,turkiye,creation,128,64,28,0
22,8,1,false,14,metaweb,turkiye,creation,120,72,28,0
26,0,27,false,14,metaweb,turkiye,creation,112,80,28,0
3,19,3,false,14,metaweb,turkiye,creation,104,88,28,0
5,11,7,false,14,metaweb,turkiye,creation,96,96,28,0
30,0,27,false,14,metaweb,turkiye,creation,88,104,28,0
31,0,27,false,14,metaweb,turkiye,creation,80,112,28,0
28,0,27,false,14,metaweb,turkiye,creation,72,120,28,0
38,8,1,false,14,metaweb,turkiye,creation,64,128,28,0
37,8,1,false,14,metaweb,turkiye,creation,0,0,28,0
8,8,0,true,14,metaweb,turkiye,creation,0,0,0,0
35,8,1,true,14,metaweb,turkiye,creation,0,0,0,0
25,24,6,false,14,metaweb,turkiye,creation,164,136,56,119
33,0,27,false,14,metaweb,turkiye,creation,164,136,48,127
41,8,1,false,14,metaweb,turkiye,creation,164,136,40,135
27,0,27,false,14,metaweb,turkiye,creation,164,136,32,143
21,8,7,false,14,metaweb,turkiye,creation,164,136,24,151
39,8,1,false,14,metaweb,turkiye,creation,164,136,16,159
14,8,7,false,14,metaweb,turkiye,creation,164,136,8,167
6,8,0,false,14,metaweb,turkiye,creation,164,136,0,175
1,19,3,false,14,metaweb,turkiye,creation,136,56,0,35
19,8,6,false,14,metaweb,turkiye,creation,144,48,0,35
32,0,27,false,14,metaweb,turkiye,creation,152,40,0,35
16,8,7,false,14,metaweb,turkiye,creation,160,32,0,35
4,16,6,false,14,metaweb,turkiye,creation,168,24,0,35
15,8,1,false,14,metaweb,turkiye,creation,176,16,0,35
11,8,7,false,14,metaweb,turkiye,creation,184,8,0,35
36,8,1,false,14,metaweb,turkiye,creation,192,0,0,35
17,7,1,false,14,down_niche_empiricalbm,turkiye,creation,4,0,8,0
20,7,6,false,14,down_niche_empiricalbm,turkiye,creation,20,0,28,2
29,0,22,false,14,down_niche_empiricalbm,turkiye,creation,9,5,10,4
34,7,1,false,14,down_niche_empiricalbm,turkiye,creation,9,13,36,0
7,7,2,true,14,down_niche_empiricalbm,turkiye,creation,0,0,0,0
2,9,1,false,14,down_niche_empiricalbm,turkiye,creation,76,0,6,0
23,8,1,false,14,down_niche_empiricalbm,turkiye,creation,142,3,32,0
40,7,1,false,14,down_niche_empiricalbm,turkiye,creation,117,8,15,0
12,7,5,false,14,down_niche_empiricalbm,turkiye,creation,123,18,30,19
18,6,4,false,14,down_niche_empiricalbm,turkiye,creation,107,21,24,17
13,5,1,false,14,down_niche_empiricalbm,turkiye,creation,104,26,23,22
9,7,5,false,14,down_niche_empiricalbm,turkiye,creation,112,36,28,15
24,11,2,false,14,down_niche_empiricalbm,turkiye,creation,73,24,10,0
10,6,4,false,14,down_niche_empiricalbm,turkiye,creation,100,46,27,13
22,7,1,false,14,down_niche_empiricalbm,turkiye,creation,91,48,21,0
26,0,22,false,14,down_niche_empiricalbm,turkiye,creation,86,57,25,25
3,5,1,false,14,down_niche_empiricalbm,turkiye,creation,82,64,21,0
5,10,2,false,14,down_niche_empiricalbm,turkiye,creation,63,59,18,26
30,0,23,false,14,down_niche_empiricalbm,turkiye,creation,75,83,30,16
31,0,22,false,14,down_niche_empiricalbm,turkiye,creation,65,86,23,28
28,0,22,false,14,down_niche_empiricalbm,turkiye,creation,47,73,15,28
38,7,1,false,14,down_niche_empiricalbm,turkiye,creation,49,89,21,0
37,7,1,false,14,down_niche_empiricalbm,turkiye,creation,0,0,28,4
8,6,0,true,14,down_niche_empiricalbm,turkiye,creation,0,0,0,0
35,6,1,false,14,down_niche_empiricalbm,turkiye,creation,34,9,1,61
25,13,0,false,14,down_niche_empiricalbm,turkiye,creation,106,104,47,75
33,0,22,false,14,down_niche_empiricalbm,turkiye,creation,46,40,19,59
41,7,1,false,14,down_niche_empiricalbm,turkiye,creation,119,112,35,90
27,0,14,false,14,down_niche_empiricalbm,turkiye,creation,126,105,25,100
21,6,5,false,14,down_niche_empiricalbm,turkiye,creation,140,102,16,111
39,7,1,false,14,down_niche_empiricalbm,turkiye,creation,126,105,13,112
14,7,4,false,14,down_niche_empiricalbm,turkiye,creation,112,98,7,113
6,4,0,false,14,down_niche_empiricalbm,turkiye,creation,119,112,0,126
1,6,0,false,14,down_niche_empiricalbm,turkiye,creation,102,44,0,28
19,8,2,false,14,down_niche_empiricalbm,turkiye,creation,85,31,0,22
32,0,22,false,14,down_niche_empiricalbm,turkiye,creation,114,32,0,28
16,7,6,false,14,down_niche_empiricalbm,turkiye,creation,114,24,0,28
4,9,0,false,14,down_niche_empiricalbm,turkiye,creation,127,19,0,28
15,7,1,false,14,down_niche_empiricalbm,turkiye,creation,134,12,0,28
11,6,5,false,14,down_niche_empiricalbm,turkiye,creation,133,6,0,28
36,7,1,false,14,down_niche_empiricalbm,turkiye,creation,137,0,0,28
17,2,6,false,14,niche,turkiye,creation,24,0,8,0
20,1,6,true,14,niche,turkiye,creation,0,0,0,0
29,8,10,false,14,niche,turkiye,creation,9,3,1,0
34,2,6,false,14,niche,turkiye,creation,18,8,21,0
7,7,1,false,14,niche,turkiye,creation,4,2,0,0
2,14,1,false,14,niche,turkiye,creation,13,2,21,0
23,1,12,false,14,niche,turkiye,creation,8,5,9,0
40,1,5,false,14,niche,turkiye,creation,7,0,17,0
12,5,5,false,14,niche,turkiye,creation,0,0,0,0
18,0,6,false,14,niche,turkiye,creation,0,7,24,0
13,4,6,true,14,niche,turkiye,creation,0,0,0,0
9,0,2,false,14,niche,turkiye,creation,7,11,4,7
24,5,11,false,14,niche,turkiye,creation,7,6,1,13
10,11,4,true,14,niche,turkiye,creation,0,0,0,0
22,15,10,false,14,niche,turkiye,creation,3,8,13,5
26,6,10,false,14,niche,turkiye,creation,4,14,3,13
3,4,1,false,14,niche,turkiye,creation,2,4,0,16
5,2,1,false,14,niche,turkiye,creation,1,0,0,16
30,1,5,false,14,niche,turkiye,creation,1,15,3,14
31,8,5,false,14,niche,turkiye,creation,1,0,0,16
28,0,8,true,14,niche,turkiye,creation,0,0,0,0
38,1,4,true,14,niche,turkiye,creation,0,0,0,0
37,0,4,false,14,niche,turkiye,creation,22,1,0,19
