net_id,net_type,stage,S4_C1,S4_R1,S4_C2
18,atn_nestedbm,creation,11,19,39
18,atn_nestedbm,creation,11,20,29
18,atn_nestedbm,creation,11,20,30
18,atn_nestedbm,creation,11,20,37
18,atn_nestedbm,creation,11,20,38
18,atn_nestedbm,creation,11,21,22
18,atn_nestedbm,creation,11,21,29
18,atn_nestedbm,creation,11,21,30
18,atn_nestedbm,creation,11,21,31
18,atn_nestedbm,creation,11,21,37
18,atn_nestedbm,creation,11,21,38
18,atn_nestedbm,creation,11,21,39
18,atn_nestedbm,creation,11,22,23
18,atn_nestedbm,creation,11,22,24
18,atn_nestedbm,creation,11,22,25
18,atn_nestedbm,creation,11,23,29
18,atn_nestedbm,creation,11,23,30
18,atn_nestedbm,creation,11,23,31
18,atn_nestedbm,creation,11,23,37
18,atn_nestedbm,creation,11,23,38
18,atn_nestedbm,creation,11,23,39
18,atn_nestedbm,creation,11,24,30
18,atn_nestedbm,creation,11,24,31
18,atn_nestedbm,creation,11,24,38
18,atn_nestedbm,creation,11,24,39
18,atn_nestedbm,creation,11,25,30
18,atn_nestedbm,creation,11,25,31
18,atn_nestedbm,creation,11,25,38
18,atn_nestedbm,creation,11,25,39
18,atn_nestedbm,creation,11,29,40
18,atn_nestedbm,creation,11,29,41
18,atn_nestedbm,creation,11,30,40
18,atn_nestedbm,creation,11,30,41
18,atn_nestedbm,creation,11,31,41
18,atn_nestedbm,creation,11,37,40
18,atn_nestedbm,creation,11,37,41
18,atn_nestedbm,creation,11,38,40
18,atn_nestedbm,creation,11,38,41
18,atn_nestedbm,creation,11,39,41
18,atn_nestedbm,creation,12,13,29
18,atn_nestedbm,creation,12,13,30
18,atn_nestedbm,creation,12,13,37
18,atn_nestedbm,creation,12,13,38
18,atn_nestedbm,creation,12,14,22
18,atn_nestedbm,creation,12,14,29
18,atn_nestedbm,creation,12,14,30
18,atn_nestedbm,creation,12,14,31
18,atn_nestedbm,creation,12,14,37
18,atn_nestedbm,creation,12,14,38
18,atn_nestedbm,creation,12,14,39
18,atn_nestedbm,creation,12,15,29
18,atn_nestedbm,creation,12,15,30
18,atn_nestedbm,creation,12,15,37
18,atn_nestedbm,creation,12,15,38
18,atn_nestedbm,creation,12,16,22
18,atn_nestedbm,creation,12,16,29
18,atn_nestedbm,creation,12,16,30
18,atn_nestedbm,creation,12,16,31
18,atn_nestedbm,creation,12,16,37
18,atn_nestedbm,creation,12,16,38
18,atn_nestedbm,creation,12,16,39
18,atn_nestedbm,creation,12,17,29
18,atn_nestedbm,creation,12,17,30
18,atn_nestedbm,creation,12,17,37
18,atn_nestedbm,creation,12,17,38
18,atn_nestedbm,creation,12,18,22
18,atn_nestedbm,creation,12,18,30
18,atn_nestedbm,creation,12,18,31
18,atn_nestedbm,creation,12,18,38
18,atn_nestedbm,creation,12,18,39
18,atn_nestedbm,creation,12,19,22
18,atn_nestedbm,creation,12,19,29
18,atn_nestedbm,creation,12,19,30
18,atn_nestedbm,creation,12,19,31
18,atn_nestedbm,creation,12,19,37
18,atn_nestedbm,creation,12,19,38
18,atn_nestedbm,creation,12,19,39
18,atn_nestedbm,creation,12,20,29
18,atn_nestedbm,creation,12,20,30
18,atn_nestedbm,creation,12,20,37
18,atn_nestedbm,creation,12,20,38
18,atn_nestedbm,creation,12,21,22
18,atn_nestedbm,creation,12,21,29
18,atn_nestedbm,creation,12,21,30
18,atn_nestedbm,creation,12,21,31
18,atn_nestedbm,creation,12,21,37
18,atn_nestedbm,creation,12,21,38
18,atn_nestedbm,creation,12,21,39
18,atn_nestedbm,creation,12,22,23
18,atn_nestedbm,creation,12,22,24
18,atn_nestedbm,creation,12,22,25
18,atn_nestedbm,creation,12,23,29
18,atn_nestedbm,creation,12,23,30
18,atn_nestedbm,creation,12,23,31
18,atn_nestedbm,creation,12,23,37
18,atn_nestedbm,creation,12,23,38
18,atn_nestedbm,creation,12,23,39
18,atn_nestedbm,creation,12,24,30
18,atn_nestedbm,creation,12,24,31
18,atn_nestedbm,creation,12,24,38
18,atn_nestedbm,creation,12,24,39
18,atn_nestedbm,creation,12,25,30
18,atn_nestedbm,creation,12,25,31
18,atn_nestedbm,creation,12,25,38
18,atn_nestedbm,creation,12,25,39
18,atn_nestedbm,creation,12,29,40
18,atn_nestedbm,creation,12,29,41
18,atn_nestedbm,creation,12,30,40
18,atn_nestedbm,creation,12,30,41
18,atn_nestedbm,creation,12,31,41
18,atn_nestedbm,creation,12,37,40
18,atn_nestedbm,creation,12,37,41
18,atn_nestedbm,creation,12,38,40
18,atn_nestedbm,creation,12,38,41
18,atn_nestedbm,creation,12,39,41
18,atn_nestedbm,creation,13,14,28
18,atn_nestedbm,creation,13,14,29
18,atn_nestedbm,creation,13,14,30
18,atn_nestedbm,creation,13,14,36
18,atn_nestedbm,creation,13,14,37
18,atn_nestedbm,creation,13,14,38
18,atn_nestedbm,creation,13,15,28
18,atn_nestedbm,creation,13,15,29
18,atn_nestedbm,creation,13,15,30
18,atn_nestedbm,creation,13,15,36
18,atn_nestedbm,creation,13,15,37
18,atn_nestedbm,creation,13,15,38
18,atn_nestedbm,creation,13,16,29
18,atn_nestedbm,creation,13,16,30
18,atn_nestedbm,creation,13,16,37
18,atn_nestedbm,creation,13,16,38
18,atn_nestedbm,creation,13,17,28
18,atn_nestedbm,creation,13,17,29
18,atn_nestedbm,creation,13,17,30
18,atn_nestedbm,creation,13,17,36
18,atn_nestedbm,creation,13,17,37
18,atn_nestedbm,creation,13,17,38
18,atn_nestedbm,creation,13,18,24
18,atn_nestedbm,creation,13,19,29
18,atn_nestedbm,creation,13,19,30
18,atn_nestedbm,creation,13,19,37
18,atn_nestedbm,creation,13,19,38
18,atn_nestedbm,creation,13,20,28
18,atn_nestedbm,creation,13,20,29
18,atn_nestedbm,creation,13,20,30
18,atn_nestedbm,creation,13,20,36
18,atn_nestedbm,creation,13,20,37
18,atn_nestedbm,creation,13,20,38
18,atn_nestedbm,creation,13,21,28
18,atn_nestedbm,creation,13,21,29
18,atn_nestedbm,creation,13,21,30
18,atn_nestedbm,creation,13,21,36
18,atn_nestedbm,creation,13,21,37
18,atn_nestedbm,creation,13,21,38
18,atn_nestedbm,creation,13,22,28
18,atn_nestedbm,creation,13,22,29
18,atn_nestedbm,creation,13,22,36
18,atn_nestedbm,creation,13,22,37
18,atn_nestedbm,creation,13,23,29
18,atn_nestedbm,creation,13,23,30
18,atn_nestedbm,creation,13,23,37
18,atn_nestedbm,creation,13,23,38
18,atn_nestedbm,creation,13,25,30
18,atn_nestedbm,creation,13,25,38
18,atn_nestedbm,creation,13,28,39
18,atn_nestedbm,creation,13,28,40
18,atn_nestedbm,creation,13,28,41
18,atn_nestedbm,creation,13,29,39
18,atn_nestedbm,creation,13,29,40
18,atn_nestedbm,creation,13,29,41
18,atn_nestedbm,creation,13,30,40
18,atn_nestedbm,creation,13,30,41
18,atn_nestedbm,creation,13,36,39
18,atn_nestedbm,creation,13,36,40
18,atn_nestedbm,creation,13,36,41
18,atn_nestedbm,creation,13,37,39
18,atn_nestedbm,creation,13,37,40
18,atn_nestedbm,creation,13,37,41
18,atn_nestedbm,creation,13,38,40
18,atn_nestedbm,creation,13,38,41
18,atn_nestedbm,creation,14,15,28
18,atn_nestedbm,creation,14,15,29
18,atn_nestedbm,creation,14,15,30
18,atn_nestedbm,creation,14,15,36
18,atn_nestedbm,creation,14,15,37
18,atn_nestedbm,creation,14,15,38
18,atn_nestedbm,creation,14,16,22
18,atn_nestedbm,creation,14,16,29
18,atn_nestedbm,creation,14,16,30
18,atn_nestedbm,creation,14,16,31
18,atn_nestedbm,creation,14,16,37
18,atn_nestedbm,creation,14,16,38
18,atn_nestedbm,creation,14,16,39
18,atn_nestedbm,creation,14,17,28
18,atn_nestedbm,creation,14,17,29
18,atn_nestedbm,creation,14,17,30
18,atn_nestedbm,creation,14,17,36
18,atn_nestedbm,creation,14,17,37
18,atn_nestedbm,creation,14,17,38
18,atn_nestedbm,creation,14,18,22
18,atn_nestedbm,creation,14,18,30
18,atn_nestedbm,creation,14,18,31
18,atn_nestedbm,creation,14,18,38
18,atn_nestedbm,creation,14,18,39
18,atn_nestedbm,creation,14,19,22
18,atn_nestedbm,creation,14,19,29
18,atn_nestedbm,creation,14,19,30
18,atn_nestedbm,creation,14,19,31
18,atn_nestedbm,creation,14,19,37
18,atn_nestedbm,creation,14,19,38
18,atn_nestedbm,creation,14,19,39
18,atn_nestedbm,creation,14,20,28
18,atn_nestedbm,creation,14,20,29
18,atn_nestedbm,creation,14,20,30
18,atn_nestedbm,creation,14,20,36
18,atn_nestedbm,creation,14,20,37
18,atn_nestedbm,creation,14,20,38
18,atn_nestedbm,creation,14,21,22
18,atn_nestedbm,creation,14,21,28
18,atn_nestedbm,creation,14,21,29
18,atn_nestedbm,creation,14,21,30
18,atn_nestedbm,creation,14,21,31
18,atn_nestedbm,creation,14,21,36
18,atn_nestedbm,creation,14,21,37
18,atn_nestedbm,creation,14,21,38
18,atn_nestedbm,creation,14,21,39
18,atn_nestedbm,creation,14,22,23
18,atn_nestedbm,creation,14,22,24
18,atn_nestedbm,creation,14,22,25
18,atn_nestedbm,creation,14,23,29
18,atn_nestedbm,creation,14,23,30
18,atn_nestedbm,creation,14,23,31
18,atn_nestedbm,creation,14,23,37
18,atn_nestedbm,creation,14,23,38
18,atn_nestedbm,creation,14,23,39
18,atn_nestedbm,creation,14,24,30
18,atn_nestedbm,creation,14,24,31
18,atn_nestedbm,creation,14,24,38
18,atn_nestedbm,creation,14,24,39
18,atn_nestedbm,creation,14,25,30
18,atn_nestedbm,creation,14,25,31
18,atn_nestedbm,creation,14,25,38
18,atn_nestedbm,creation,14,25,39
18,atn_nestedbm,creation,14,28,40
18,atn_nestedbm,creation,14,28,41
18,atn_nestedbm,creation,14,29,40
18,atn_nestedbm,creation,14,29,41
18,atn_nestedbm,creation,14,30,40
18,atn_nestedbm,creation,14,30,41
18,atn_nestedbm,creation,14,31,41
18,atn_nestedbm,creation,14,36,40
18,atn_nestedbm,creation,14,36,41
18,atn_nestedbm,creation,14,37,40
18,atn_nestedbm,creation,14,37,41
18,atn_nestedbm,creation,14,38,40
18,atn_nestedbm,creation,14,38,41
18,atn_nestedbm,creation,14,39,41
18,atn_nestedbm,creation,15,16,29
18,atn_nestedbm,creation,15,16,30
18,atn_nestedbm,creation,15,16,37
18,atn_nestedbm,creation,15,16,38
18,atn_nestedbm,creation,15,17,28
18,atn_nestedbm,creation,15,17,29
18,atn_nestedbm,creation,15,17,30
18,atn_nestedbm,creation,15,17,36
18,atn_nestedbm,creation,15,17,37
18,atn_nestedbm,creation,15,17,38
18,atn_nestedbm,creation,15,18,30
18,atn_nestedbm,creation,15,18,38
18,atn_nestedbm,creation,15,19,29
18,atn_nestedbm,creation,15,19,30
18,atn_nestedbm,creation,15,19,37
18,atn_nestedbm,creation,15,19,38
18,atn_nestedbm,creation,15,20,28
18,atn_nestedbm,creation,15,20,29
18,atn_nestedbm,creation,15,20,30
18,atn_nestedbm,creation,15,20,36
18,atn_nestedbm,creation,15,20,37
18,atn_nestedbm,creation,15,20,38
18,atn_nestedbm,creation,15,21,28
18,atn_nestedbm,creation,15,21,29
18,atn_nestedbm,creation,15,21,30
18,atn_nestedbm,creation,15,21,36
18,atn_nestedbm,creation,15,21,37
18,atn_nestedbm,creation,15,21,38
18,atn_nestedbm,creation,15,22,28
18,atn_nestedbm,creation,15,22,29
18,atn_nestedbm,creation,15,22,36
18,atn_nestedbm,creation,15,22,37
18,atn_nestedbm,creation,15,23,29
18,atn_nestedbm,creation,15,23,30
18,atn_nestedbm,creation,15,23,37
18,atn_nestedbm,creation,15,23,38
18,atn_nestedbm,creation,15,24,30
18,atn_nestedbm,creation,15,24,38
18,atn_nestedbm,creation,15,25,30
18,atn_nestedbm,creation,15,25,38
18,atn_nestedbm,creation,15,28,39
18,atn_nestedbm,creation,15,28,40
18,atn_nestedbm,creation,15,28,41
18,atn_nestedbm,creation,15,29,39
18,atn_nestedbm,creation,15,29,40
18,atn_nestedbm,creation,15,29,41
18,atn_nestedbm,creation,15,30,40
18,atn_nestedbm,creation,15,30,41
18,atn_nestedbm,creation,15,36,39
18,atn_nestedbm,creation,15,36,40
18,atn_nestedbm,creation,15,36,41
18,atn_nestedbm,creation,15,37,39
18,atn_nestedbm,creation,15,37,40
18,atn_nestedbm,creation,15,37,41
18,atn_nestedbm,creation,15,38,40
18,atn_nestedbm,creation,15,38,41
18,atn_nestedbm,creation,16,17,29
18,atn_nestedbm,creation,16,17,30
18,atn_nestedbm,creation,16,17,37
18,atn_nestedbm,creation,16,17,38
18,atn_nestedbm,creation,16,18,22
18,atn_nestedbm,creation,16,18,30
18,atn_nestedbm,creation,16,18,31
18,atn_nestedbm,creation,16,18,38
18,atn_nestedbm,creation,16,18,39
18,atn_nestedbm,creation,16,19,22
18,atn_nestedbm,creation,16,19,29
18,atn_nestedbm,creation,16,19,30
18,atn_nestedbm,creation,16,19,31
18,atn_nestedbm,creation,16,19,37
18,atn_nestedbm,creation,16,19,38
18,atn_nestedbm,creation,16,19,39
18,atn_nestedbm,creation,16,20,29
18,atn_nestedbm,creation,16,20,30
18,atn_nestedbm,creation,16,20,37
18,atn_nestedbm,creation,16,20,38
18,atn_nestedbm,creation,16,21,22
18,atn_nestedbm,creation,16,21,29
18,atn_nestedbm,creation,16,21,30
18,atn_nestedbm,creation,16,21,31
18,atn_nestedbm,creation,16,21,37
18,atn_nestedbm,creation,16,21,38
18,atn_nestedbm,creation,16,21,39
18,atn_nestedbm,creation,16,22,23
18,atn_nestedbm,creation,16,22,24
18,atn_nestedbm,creation,16,22,25
18,atn_nestedbm,creation,16,23,29
18,atn_nestedbm,creation,16,23,30
18,atn_nestedbm,creation,16,23,31
18,atn_nestedbm,creation,16,23,37
18,atn_nestedbm,creation,16,23,38
18,atn_nestedbm,creation,16,23,39
18,atn_nestedbm,creation,16,24,30
18,atn_nestedbm,creation,16,24,31
18,atn_nestedbm,creation,16,24,38
18,atn_nestedbm,creation,16,24,39
18,atn_nestedbm,creation,16,25,30
18,atn_nestedbm,creation,16,25,31
18,atn_nestedbm,creation,16,25,38
18,atn_nestedbm,creation,16,25,39
18,atn_nestedbm,creation,16,29,40
18,atn_nestedbm,creation,16,29,41
18,atn_nestedbm,creation,16,30,40
18,atn_nestedbm,creation,16,30,41
18,atn_nestedbm,creation,16,31,41
18,atn_nestedbm,creation,16,37,40
18,atn_nestedbm,creation,16,37,41
18,atn_nestedbm,creation,16,38,40
18,atn_nestedbm,creation,16,38,41
18,atn_nestedbm,creation,16,39,41
18,atn_nestedbm,creation,17,18,24
18,atn_nestedbm,creation,17,19,29
18,atn_nestedbm,creation,17,19,30
18,atn_nestedbm,creation,17,19,37
18,atn_nestedbm,creation,17,19,38
18,atn_nestedbm,creation,17,20,28
18,atn_nestedbm,creation,17,20,29
18,atn_nestedbm,creation,17,20,30
18,atn_nestedbm,creation,17,20,36
18,atn_nestedbm,creation,17,20,37
18,atn_nestedbm,creation,17,20,38
18,atn_nestedbm,creation,17,21,28
18,atn_nestedbm,creation,17,21,29
18,atn_nestedbm,creation,17,21,30
18,atn_nestedbm,creation,17,21,36
18,atn_nestedbm,creation,17,21,37
18,atn_nestedbm,creation,17,21,38
18,atn_nestedbm,creation,17,22,28
18,atn_nestedbm,creation,17,22,29
18,atn_nestedbm,creation,17,22,36
18,atn_nestedbm,creation,17,22,37
18,atn_nestedbm,creation,17,23,29
18,atn_nestedbm,creation,17,23,30
18,atn_nestedbm,creation,17,23,37
18,atn_nestedbm,creation,17,23,38
18,atn_nestedbm,creation,17,25,30
18,atn_nestedbm,creation,17,25,38
18,atn_nestedbm,creation,17,28,39
18,atn_nestedbm,creation,17,28,40
18,atn_nestedbm,creation,17,28,41
18,atn_nestedbm,creation,17,29,39
18,atn_nestedbm,creation,17,29,40
18,atn_nestedbm,creation,17,29,41
18,atn_nestedbm,creation,17,30,40
18,atn_nestedbm,creation,17,30,41
18,atn_nestedbm,creation,17,36,39
18,atn_nestedbm,creation,17,36,40
18,atn_nestedbm,creation,17,36,41
18,atn_nestedbm,creation,17,37,39
18,atn_nestedbm,creation,17,37,40
18,atn_nestedbm,creation,17,37,41
18,atn_nestedbm,creation,17,38,40
18,atn_nestedbm,creation,17,38,41
18,atn_nestedbm,creation,18,19,22
18,atn_nestedbm,creation,18,19,30
18,atn_nestedbm,creation,18,19,31
18,atn_nestedbm,creation,18,19,32
18,atn_nestedbm,creation,18,19,38
18,atn_nestedbm,creation,18,19,39
18,atn_nestedbm,creation,18,19,40
18,atn_nestedbm,creation,18,20,30
18,atn_nestedbm,creation,18,20,38
18,atn_nestedbm,creation,18,21,22
18,atn_nestedbm,creation,18,21,30
18,atn_nestedbm,creation,18,21,31
18,atn_nestedbm,creation,18,21,38
18,atn_nestedbm,creation,18,21,39
18,atn_nestedbm,creation,18,22,23
18,atn_nestedbm,creation,18,22,24
18,atn_nestedbm,creation,18,22,25
18,atn_nestedbm,creation,18,23,30
18,atn_nestedbm,creation,18,23,31
18,atn_nestedbm,creation,18,23,32
18,atn_nestedbm,creation,18,23,38
18,atn_nestedbm,creation,18,23,39
18,atn_nestedbm,creation,18,23,40
18,atn_nestedbm,creation,18,24,30
18,atn_nestedbm,creation,18,24,31
18,atn_nestedbm,creation,18,24,32
18,atn_nestedbm,creation,18,24,38
18,atn_nestedbm,creation,18,24,39
18,atn_nestedbm,creation,18,24,40
18,atn_nestedbm,creation,18,25,30
18,atn_nestedbm,creation,18,25,31
18,atn_nestedbm,creation,18,25,32
18,atn_nestedbm,creation,18,25,38
18,atn_nestedbm,creation,18,25,39
18,atn_nestedbm,creation,18,25,40
18,atn_nestedbm,creation,18,30,41
18,atn_nestedbm,creation,18,31,41
18,atn_nestedbm,creation,18,38,41
18,atn_nestedbm,creation,18,39,41
18,atn_nestedbm,creation,19,20,29
18,atn_nestedbm,creation,19,20,30
18,atn_nestedbm,creation,19,20,37
18,atn_nestedbm,creation,19,20,38
18,atn_nestedbm,creation,19,21,22
18,atn_nestedbm,creation,19,21,29
18,atn_nestedbm,creation,19,21,30
18,atn_nestedbm,creation,19,21,31
18,atn_nestedbm,creation,19,21,37
18,atn_nestedbm,creation,19,21,38
18,atn_nestedbm,creation,19,21,39
18,atn_nestedbm,creation,19,22,23
18,atn_nestedbm,creation,19,22,24
18,atn_nestedbm,creation,19,22,25
18,atn_nestedbm,creation,19,23,29
18,atn_nestedbm,creation,19,23,30
18,atn_nestedbm,creation,19,23,31
18,atn_nestedbm,creation,19,23,32
18,atn_nestedbm,creation,19,23,37
18,atn_nestedbm,creation,19,23,38
18,atn_nestedbm,creation,19,23,39
18,atn_nestedbm,creation,19,23,40
18,atn_nestedbm,creation,19,24,30
18,atn_nestedbm,creation,19,24,31
18,atn_nestedbm,creation,19,24,32
18,atn_nestedbm,creation,19,24,38
18,atn_nestedbm,creation,19,24,39
18,atn_nestedbm,creation,19,24,40
18,atn_nestedbm,creation,19,25,30
18,atn_nestedbm,creation,19,25,31
18,atn_nestedbm,creation,19,25,32
18,atn_nestedbm,creation,19,25,38
18,atn_nestedbm,creation,19,25,39
18,atn_nestedbm,creation,19,25,40
18,atn_nestedbm,creation,19,29,41
18,atn_nestedbm,creation,19,30,41
18,atn_nestedbm,creation,19,31,41
18,atn_nestedbm,creation,19,37,41
18,atn_nestedbm,creation,19,38,41
18,atn_nestedbm,creation,19,39,41
18,atn_nestedbm,creation,20,21,28
18,atn_nestedbm,creation,20,21,29
18,atn_nestedbm,creation,20,21,30
18,atn_nestedbm,creation,20,21,36
18,atn_nestedbm,creation,20,21,37
18,atn_nestedbm,creation,20,21,38
18,atn_nestedbm,creation,20,22,28
18,atn_nestedbm,creation,20,22,29
18,atn_nestedbm,creation,20,22,36
18,atn_nestedbm,creation,20,22,37
18,atn_nestedbm,creation,20,23,29
18,atn_nestedbm,creation,20,23,30
18,atn_nestedbm,creation,20,23,37
18,atn_nestedbm,creation,20,23,38
18,atn_nestedbm,creation,20,24,30
18,atn_nestedbm,creation,20,24,38
18,atn_nestedbm,creation,20,25,30
18,atn_nestedbm,creation,20,25,38
18,atn_nestedbm,creation,20,28,39
18,atn_nestedbm,creation,20,28,40
18,atn_nestedbm,creation,20,28,41
18,atn_nestedbm,creation,20,29,39
18,atn_nestedbm,creation,20,29,40
18,atn_nestedbm,creation,20,29,41
18,atn_nestedbm,creation,20,30,40
18,atn_nestedbm,creation,20,30,41
18,atn_nestedbm,creation,20,36,39
18,atn_nestedbm,creation,20,36,40
18,atn_nestedbm,creation,20,36,41
18,atn_nestedbm,creation,20,37,39
18,atn_nestedbm,creation,20,37,40
18,atn_nestedbm,creation,20,37,41
18,atn_nestedbm,creation,20,38,40
18,atn_nestedbm,creation,20,38,41
18,atn_nestedbm,creation,21,22,23
18,atn_nestedbm,creation,21,22,24
18,atn_nestedbm,creation,21,22,25
18,atn_nestedbm,creation,21,23,29
18,atn_nestedbm,creation,21,23,30
18,atn_nestedbm,creation,21,23,31
18,atn_nestedbm,creation,21,23,37
18,atn_nestedbm,creation,21,23,38
18,atn_nestedbm,creation,21,23,39
18,atn_nestedbm,creation,21,24,30
18,atn_nestedbm,creation,21,24,31
18,atn_nestedbm,creation,21,24,38
18,atn_nestedbm,creation,21,24,39
18,atn_nestedbm,creation,21,25,30
18,atn_nestedbm,creation,21,25,31
18,atn_nestedbm,creation,21,25,38
18,atn_nestedbm,creation,21,25,39
18,atn_nestedbm,creation,21,28,40
18,atn_nestedbm,creation,21,28,41
18,atn_nestedbm,creation,21,29,40
18,atn_nestedbm,creation,21,29,41
18,atn_nestedbm,creation,21,30,40
18,atn_nestedbm,creation,21,30,41
18,atn_nestedbm,creation,21,31,41
18,atn_nestedbm,creation,21,36,40
18,atn_nestedbm,creation,21,36,41
18,atn_nestedbm,creation,21,37,40
18,atn_nestedbm,creation,21,37,41
18,atn_nestedbm,creation,21,38,40
18,atn_nestedbm,creation,21,38,41
18,atn_nestedbm,creation,21,39,41
18,atn_nestedbm,creation,22,23,24
18,atn_nestedbm,creation,22,23,25
18,atn_nestedbm,creation,22,24,25
18,atn_nestedbm,creation,22,26,38
18,atn_nestedbm,creation,22,26,39
18,atn_nestedbm,creation,22,27,38
18,atn_nestedbm,creation,22,27,39
18,atn_nestedbm,creation,22,27,40
18,atn_nestedbm,creation,22,28,38
18,atn_nestedbm,creation,22,28,39
18,atn_nestedbm,creation,22,28,40
18,atn_nestedbm,creation,22,28,41
18,atn_nestedbm,creation,22,29,39
18,atn_nestedbm,creation,22,29,40
18,atn_nestedbm,creation,22,29,41
18,atn_nestedbm,creation,22,34,38
18,atn_nestedbm,creation,22,34,39
18,atn_nestedbm,creation,22,35,38
18,atn_nestedbm,creation,22,35,39
18,atn_nestedbm,creation,22,35,40
18,atn_nestedbm,creation,22,36,38
18,atn_nestedbm,creation,22,36,39
18,atn_nestedbm,creation,22,36,40
18,atn_nestedbm,creation,22,36,41
18,atn_nestedbm,creation,22,37,39
18,atn_nestedbm,creation,22,37,40
18,atn_nestedbm,creation,22,37,41
18,atn_nestedbm,creation,23,24,30
18,atn_nestedbm,creation,23,24,31
18,atn_nestedbm,creation,23,24,32
18,atn_nestedbm,creation,23,24,38
18,atn_nestedbm,creation,23,24,39
18,atn_nestedbm,creation,23,24,40
18,atn_nestedbm,creation,23,25,30
18,atn_nestedbm,creation,23,25,31
18,atn_nestedbm,creation,23,25,32
18,atn_nestedbm,creation,23,25,38
18,atn_nestedbm,creation,23,25,39
18,atn_nestedbm,creation,23,25,40
18,atn_nestedbm,creation,23,29,41
18,atn_nestedbm,creation,23,30,41
18,atn_nestedbm,creation,23,31,41
18,atn_nestedbm,creation,23,37,41
18,atn_nestedbm,creation,23,38,41
18,atn_nestedbm,creation,23,39,41
18,atn_nestedbm,creation,24,25,30
18,atn_nestedbm,creation,24,25,31
18,atn_nestedbm,creation,24,25,32
18,atn_nestedbm,creation,24,25,38
18,atn_nestedbm,creation,24,25,39
18,atn_nestedbm,creation,24,25,40
18,atn_nestedbm,creation,24,30,41
18,atn_nestedbm,creation,24,31,41
18,atn_nestedbm,creation,24,38,41
18,atn_nestedbm,creation,24,39,41
18,atn_nestedbm,creation,25,30,41
18,atn_nestedbm,creation,25,31,41
18,atn_nestedbm,creation,25,38,41
18,atn_nestedbm,creation,25,39,41
18,atn_nestedbm,creation,26,36,37
18,atn_nestedbm,creation,26,37,38
18,atn_nestedbm,creation,26,38,39
18,atn_nestedbm,creation,27,37,38
18,atn_nestedbm,creation,27,38,39
18,atn_nestedbm,creation,27,39,40
18,atn_nestedbm,creation,28,38,39
18,atn_nestedbm,creation,28,39,40
18,atn_nestedbm,creation,28,40,41
18,atn_nestedbm,creation,29,39,40
18,atn_nestedbm,creation,29,40,41
18,atn_nestedbm,creation,30,40,41
18,atn_nestedbm,creation,34,36,37
18,atn_nestedbm,creation,34,37,38
18,atn_nestedbm,creation,34,38,39
18,atn_nestedbm,creation,35,37,38
18,atn_nestedbm,creation,35,38,39
18,atn_nestedbm,creation,35,39,40
18,atn_nestedbm,creation,36,38,39
18,atn_nestedbm,creation,36,39,40
18,atn_nestedbm,creation,36,40,41
18,atn_nestedbm,creation,37,39,40
18,atn_nestedbm,creation,37,40,41
18,atn_nestedbm,creation,38,40,41
18,metaweb,creation,6,7,26
18,metaweb,creation,6,7,27
18,metaweb,creation,6,7,28
18,metaweb,creation,6,7,29
18,metaweb,creation,6,7,30
18,metaweb,creation,6,7,31
18,metaweb,creation,6,7,32
18,metaweb,creation,6,7,33
18,metaweb,creation,6,8,26
18,metaweb,creation,6,8,27
18,metaweb,creation,6,8,28
18,metaweb,creation,6,8,29
18,metaweb,creation,6,8,30
18,metaweb,creation,6,8,31
18,metaweb,creation,6,8,32
18,metaweb,creation,6,8,33
18,metaweb,creation,6,9,26
18,metaweb,creation,6,9,27
18,metaweb,creation,6,9,28
18,metaweb,creation,6,9,29
18,metaweb,creation,6,9,30
18,metaweb,creation,6,9,31
18,metaweb,creation,6,9,32
18,metaweb,creation,6,9,33
18,metaweb,creation,6,10,26
18,metaweb,creation,6,10,27
18,metaweb,creation,6,10,28
18,metaweb,creation,6,10,29
18,metaweb,creation,6,10,30
18,metaweb,creation,6,10,31
18,metaweb,creation,6,10,32
18,metaweb,creation,6,10,33
18,metaweb,creation,6,11,26
18,metaweb,creation,6,11,27
18,metaweb,creation,6,11,28
18,metaweb,creation,6,11,29
18,metaweb,creation,6,11,30
18,metaweb,creation,6,11,31
18,metaweb,creation,6,11,32
18,metaweb,creation,6,11,33
18,metaweb,creation,6,12,26
18,metaweb,creation,6,12,27
18,metaweb,creation,6,12,28
18,metaweb,creation,6,12,29
18,metaweb,creation,6,12,30
18,metaweb,creation,6,12,31
18,metaweb,creation,6,12,32
18,metaweb,creation,6,12,33
18,metaweb,creation,6,13,26
18,metaweb,creation,6,13,27
18,metaweb,creation,6,13,28
18,metaweb,creation,6,13,29
18,metaweb,creation,6,13,30
18,metaweb,creation,6,13,31
18,metaweb,creation,6,13,32
18,metaweb,creation,6,13,33
18,metaweb,creation,6,14,26
18,metaweb,creation,6,14,27
18,metaweb,creation,6,14,28
18,metaweb,creation,6,14,29
18,metaweb,creation,6,14,30
18,metaweb,creation,6,14,31
18,metaweb,creation,6,14,32
18,metaweb,creation,6,14,33
18,metaweb,creation,6,15,26
18,metaweb,creation,6,15,27
18,metaweb,creation,6,15,28
18,metaweb,creation,6,15,29
18,metaweb,creation,6,15,30
18,metaweb,creation,6,15,31
18,metaweb,creation,6,15,32
18,metaweb,creation,6,15,33
18,metaweb,creation,6,16,26
18,metaweb,creation,6,16,27
18,metaweb,creation,6,16,28
18,metaweb,creation,6,16,29
